0072.0000;0073;0172.0000;0750;0272.0000;9361;0372.0000;0034;
0073.0000;7628;0173.0000;9369;0273.0000;5444;0373.0000;1665;
0074.0000;1985;0174.0000;2098;0274.0000;7024;0374.0000;8940;
0075.0000;3424;0175.0000;3576;0275.0000;9903;0375.0000;2927;
0076.0000;9805;0176.0000;3050;0276.0000;0388;0376.0000;9474;
0077.0000;1342;0177.0000;5578;0277.0000;7377;0377.0000;9836;
0078.0000;4965;0178.0000;1702;0278.0000;1497;0378.0000;9990;
0079.0000;2114;0179.0000;0621;0279.0000;6245;0379.0000;8560;
0080.0000;5476;0180.0000;9016;0280.0000;1273;0380.0000;2788;
0081.0000;5483;0181.0000;9216;0281.0000;4221;0381.0000;3996;
0082.0000;9125;0182.0000;6444;0282.0000;0308;0382.0000;1082;
0083.0000;1652;0183.0000;1132;0283.0000;4601;0383.0000;1693;
0084.0000;1113;0184.0000;3686;0284.0000;3271;0384.0000;5196;
0085.0000;4573;0185.0000;8291;0285.0000;0185;0385.0000;3687;
0086.0000;1490;0186.0000;7482;0286.0000;6018;0386.0000;1365;
0087.0000;6031;0187.0000;6823;0287.0000;9668;0387.0000;4793;
0088.0000;7877;0188.0000;9650;0288.0000;5525;0388.0000;4543;
0089.0000;1727;0189.0000;4610;0289.0000;1071;0389.0000;6043;
0090.0000;2020;0190.0000;8783;0290.0000;0375;0390.0000;5611;
0091.0000;1708;0191.0000;8813;0291.0000;3311;0391.0000;8779;
0092.0000;8642;0192.0000;7027;0292.0000;1617;0392.0000;5433;
0093.0000;7781;0193.0000;1137;0293.0000;3937;0393.0000;2812;
0094.0000;7162;0194.0000;8247;0294.0000;8636;0394.0000;2475;
0095.0000;6060;0195.0000;9158;0295.0000;3623;0395.0000;3480;
0096.0000;6242;0196.0000;3884;0296.0000;1010;0396.0000;0667;
0097.0000;7385;0197.0000;0439;0297.0000;0204;0397.0000;8537;
0098.0000;5364;0198.0000;8056;0298.0000;0065;0398.0000;3360;
0099.0000;1188;0199.0000;8388;0299.0000;6542;0399.0000;7315;
0100.0000;1829;0200.0000;9392;0300.0000;1706;0400.0000;9026;
0401.0000;4563;0501.0000;8166;0601.0000;1826;0701.0000;4893;
0402.0000;9609;0502.0000;7788;0602.0000;9882;0702.0000;1910;
0403.0000;0581;0503.0000;6955;0603.0000;9948;0703.0000;7436;
0404.0000;2260;0504.0000;5954;0604.0000;6016;0704.0000;0899;
0405.0000;9353;0505.0000;3862;0605.0000;1013;0705.0000;6331;
0406.0000;6080;0506.0000;5967;0606.0000;7770;0706.0000;3627;
0407.0000;6411;0507.0000;0685;0607.0000;0154;0707.0000;1575;
0408.0000;8536;0508.0000;3426;0608.0000;7478;0708.0000;5429;
0409.0000;6209;0509.0000;8150;0609.0000;9944;0709.0000;5811;
0410.0000;6478;0510.0000;5965;0610.0000;5893;0710.0000;3712;
0411.0000;3165;0511.0000;1725;0611.0000;6071;0711.0000;2184;
0412.0000;1404;0512.0000;2804;0612.0000;9384;0712.0000;8314;
0413.0000;4928;0513.0000;3588;0613.0000;2815;0713.0000;6371;
0414.0000;6169;0514.0000;5138;0614.0000;7901;0714.0000;2503;
0415.0000;7831;0515.0000;4293;0615.0000;1097;0715.0000;5701;
0416.0000;5605;0516.0000;7927;0616.0000;0434;0716.0000;9658;
0417.0000;8139;0517.0000;5101;0617.0000;6253;0717.0000;5696;
0418.0000;1778;0518.0000;3435;0618.0000;4663;0718.0000;7396;
0419.0000;3152;0519.0000;6325;0619.0000;3632;0719.0000;9850;
0420.0000;4525;0520.0000;2318;0620.0000;8385;0720.0000;7277;
0421.0000;1475;0521.0000;9008;0621.0000;6356;0721.0000;4238;
0422.0000;6954;0522.0000;6887;0622.0000;5193;0722.0000;3246;
0423.0000;5614;0523.0000;8473;0623.0000;2801;0723.0000;0203;
0424.0000;7444;0524.0000;1019;0624.0000;4477;0724.0000;4353;
0425.0000;8267;0525.0000;3278;0625.0000;3412;0725.0000;7309;
0426.0000;5258;0526.0000;6658;0626.0000;2643;0726.0000;9285;
0427.0000;6920;0527.0000;1734;0627.0000;0829;0727.0000;9920;
0428.0000;6327;0528.0000;9711;0628.0000;6066;0728.0000;3704;
0429.0000;6276;0529.0000;5585;0629.0000;0385;0729.0000;0872;
0430.0000;0008;0530.0000;7264;0630.0000;5377;0730.0000;7074;
0431.0000;4003;0531.0000;8185;0631.0000;0558;0731.0000;2142;
0432.0000;3716;0532.0000;6246;0632.0000;7920;0732.0000;7387;
0433.0000;6406;0533.0000;4032;0633.0000;1184;0733.0000;0000;
0434.0000;2059;0534.0000;9613;0634.0000;7764;0734.0000;6652;
0435.0000;8000;0535.0000;9516;0635.0000;0940;0735.0000;9571;
0436.0000;2824;0536.0000;9717;0636.0000;0848;0736.0000;6704;
0437.0000;7208;0537.0000;8430;0637.0000;4061;0737.0000;9648;
0438.0000;0030;0538.0000;5641;0638.0000;1440;0738.0000;8914;
0439.0000;3786;0539.0000;3605;0639.0000;8544;0739.0000;1384;
0440.0000;3994;0540.0000;1882;0640.0000;4077;0740.0000;0076;
0441.0000;9572;0541.0000;3770;0641.0000;8357;0741.0000;9435;
0442.0000;3955;0542.0000;7570;0642.0000;5343;0742.0000;9921;
0443.0000;1092;0543.0000;8301;0643.0000;0281;0743.0000;3801;
0444.0000;7711;0544.0000;3993;0644.0000;1410;0744.0000;5572;
0445.0000;4572;0545.0000;0275;0645.0000;3981;0745.0000;8887;
0446.0000;0450;0546.0000;1731;0646.0000;7064;0746.0000;5873;
0447.0000;6144;0547.0000;2863;0647.0000;4860;0747.0000;9242;
0448.0000;5441;0548.0000;6644;0648.0000;8038;0748.0000;3782;
0449.0000;8282;0549.0000;4200;0649.0000;7093;0749.0000;1400;
0450.0000;6082;0550.0000;9436;0650.0000;3666;0750.0000;8710;
0451.0000;2376;0551.0000;3756;0651.0000;9231;0751.0000;1301;
0452.0000;3158;0552.0000;2128;0652.0000;6175;0752.0000;5647;
0453.0000;8120;0553.0000;4481;0653.0000;3367;0753.0000;9797;
0454.0000;3656;0554.0000;4822;0654.0000;3992;0754.0000;8027;
0455.0000;9972;0555.0000;0283;0655.0000;8212;0755.0000;0663;
0456.0000;3035;0556.0000;3309;0656.0000;7665;0756.0000;0314;
0457.0000;8757;0557.0000;2989;0657.0000;7470;0757.0000;8838;
0458.0000;5419;0558.0000;4715;0658.0000;3150;0758.0000;7730;
0459.0000;9523;0559.0000;9032;0659.0000;8841;0759.0000;6804;
0460.0000;3804;0560.0000;9328;0660.0000;9281;0760.0000;4371;
0461.0000;3394;0561.0000;0933;0661.0000;3895;0761.0000;5498;
0462.0000;1546;0562.0000;0602;0662.0000;1998;0762.0000;2650;
0463.0000;4470;0563.0000;9287;0663.0000;7890;0763.0000;5841;
0464.0000;1302;0564.0000;1670;0664.0000;4267;0764.0000;8134;
0465.0000;1569;0565.0000;2194;0665.0000;5590;0765.0000;8051;
0466.0000;4332;0566.0000;3510;0666.0000;8548;0766.0000;2284;
0467.0000;3534;0567.0000;8966;0667.0000;4216;0767.0000;7335;
0468.0000;4191;0568.0000;3286;0668.0000;0687;0768.0000;1523;
0469.0000;1552;0569.0000;4939;0669.0000;7062;0769.0000;7769;
0470.0000;0614;0570.0000;7405;0670.0000;4508;0770.0000;7779;
0471.0000;7096;0571.0000;2957;0671.0000;3260;0771.0000;6827;
0472.0000;7784;0572.0000;9494;0672.0000;9735;0772.0000;7818;
0473.0000;9227;0573.0000;9522;0673.0000;8712;0773.0000;7438;
0474.0000;5178;0574.0000;1437;0674.0000;7262;0774.0000;2279;
0475.0000;5812;0575.0000;2406;0675.0000;0178;0775.0000;6628;
0476.0000;9501;0576.0000;5874;0676.0000;0577;0776.0000;4852;
0477.0000;6427;0577.0000;2326;0677.0000;4120;0777.0000;6740;
0478.0000;2329;0578.0000;9710;0678.0000;8565;0778.0000;1389;
0479.0000;8713;0579.0000;4823;0679.0000;9006;0779.0000;2905;
0480.0000;8456;0580.0000;2012;0680.0000;9515;0780.0000;6232;
0481.0000;7124;0581.0000;4883;0681.0000;4782;0781.0000;5289;
0482.0000;2757;0582.0000;6717;0682.0000;6860;0782.0000;7892;
0483.0000;5788;0583.0000;1252;0683.0000;1753;0783.0000;9979;
0484.0000;1752;0584.0000;5940;0684.0000;9381;0784.0000;9376;
0485.0000;3568;0585.0000;0642;0685.0000;7989;0785.0000;5049;
0486.0000;3451;0586.0000;2121;0686.0000;3701;0786.0000;1266;
0487.0000;7365;0587.0000;1597;0687.0000;1044;0787.0000;7266;
0488.0000;3940;0588.0000;9745;0688.0000;6055;0788.0000;8667;
0489.0000;8879;0589.0000;9667;0689.0000;9264;0789.0000;2453;
0490.0000;4789;0590.0000;4141;0690.0000;8749;0790.0000;9625;
0491.0000;5808;0591.0000;2729;0691.0000;6110;0791.0000;5015;
0492.0000;3643;0592.0000;5028;0692.0000;6363;0792.0000;9518;
0493.0000;6174;0593.0000;8765;0693.0000;3038;0793.0000;7687;
0494.0000;0202;0594.0000;5431;0694.0000;3872;0794.0000;1087;
0495.0000;3931;0595.0000;5914;0695.0000;6946;0795.0000;5821;
0496.0000;6960;0596.0000;8144;0696.0000;9526;0796.0000;4114;
0497.0000;3166;0597.0000;1236;0697.0000;6657;0797.0000;3333;
0498.0000;2649;0598.0000;0095;0698.0000;5597;0798.0000;2048;
0499.0000;6718;0599.0000;7045;0699.0000;1194;0799.0000;3944;
0500.0000;5143;0600.0000;0124;0700.0000;5142;0800.0000;5422;
0801.0000;3991;0901.0000;2968;1001.0000;0504;1101.0000;2202;
0802.0000;0145;0902.0000;4666;1002.0000;2130;1102.0000;1859;
0803.0000;2730;0903.0000;6019;1003.0000;7376;1103.0000;4274;
0804.0000;1941;0904.0000;4695;1004.0000;8098;1104.0000;7252;
0805.0000;5684;0905.0000;1515;1005.0000;1723;1105.0000;8589;
0806.0000;9024;0906.0000;2146;1006.0000;3224;1106.0000;3771;
0807.0000;0908;0907.0000;7861;1007.0000;6569;1107.0000;3137;
0808.0000;6460;0908.0000;3887;1008.0000;1502;1108.0000;0079;
0809.0000;9443;0909.0000;9341;1009.0000;1441;1109.0000;5774;
0810.0000;6088;0910.0000;4627;1010.0000;1062;1110.0000;2089;
0811.0000;7457;0911.0000;2619;1011.0000;0208;1111.0000;6851;
0812.0000;3233;0912.0000;0101;1012.0000;6342;1112.0000;6178;
0813.0000;7864;0913.0000;2970;1013.0000;0437;1113.0000;9840;
0814.0000;1840;0914.0000;0406;1014.0000;0712;1114.0000;7580;
0815.0000;6456;0915.0000;1255;1015.0000;2848;1115.0000;3502;
0816.0000;7158;0916.0000;0771;1016.0000;5791;1116.0000;5824;
0817.0000;0123;0917.0000;8176;1017.0000;2980;1117.0000;2136;
0818.0000;8302;0918.0000;8383;1018.0000;2213;1118.0000;8257;
0819.0000;6461;0919.0000;3585;1019.0000;2107;1119.0000;1447;
0820.0000;6494;0920.0000;1857;1020.0000;8979;1120.0000;3995;
0821.0000;4359;0921.0000;7463;1021.0000;7591;1121.0000;0579;
0822.0000;3521;0922.0000;8497;1022.0000;0127;1122.0000;6621;
0823.0000;1503;0923.0000;2579;1023.0000;7378;1123.0000;1894;
0824.0000;4416;0924.0000;1090;1024.0000;6912;1124.0000;5206;
0825.0000;7858;0925.0000;0560;1025.0000;2383;1125.0000;2290;
0826.0000;2283;0926.0000;7360;1026.0000;3229;1126.0000;4229;
0827.0000;9791;0927.0000;5501;1027.0000;2949;1127.0000;6817;
0828.0000;3120;0928.0000;3313;1028.0000;6633;1128.0000;4833;
0829.0000;3322;0929.0000;9796;1029.0000;7945;1129.0000;0351;
0830.0000;1240;0930.0000;3493;1030.0000;9195;1130.0000;5047;
0831.0000;4261;0931.0000;1175;1031.0000;1997;1131.0000;3957;
0832.0000;8350;0932.0000;3416;1032.0000;3916;1132.0000;0997;
0833.0000;6842;0933.0000;6338;1033.0000;1935;1133.0000;8673;
0834.0000;7848;0934.0000;4118;1034.0000;9907;1134.0000;1843;
0835.0000;8451;0935.0000;2178;1035.0000;5786;1135.0000;0484;
0836.0000;9535;0936.0000;9904;1036.0000;9043;1136.0000;0155;
0837.0000;4628;0937.0000;1602;1037.0000;3014;1137.0000;2289;
0838.0000;4395;0938.0000;5018;1038.0000;0850;1138.0000;5900;
0839.0000;5212;0939.0000;7207;1039.0000;4237;1139.0000;2761;
0840.0000;3945;0940.0000;4208;1040.0000;6719;1140.0000;5577;
0841.0000;2743;0941.0000;0941;1041.0000;7993;1141.0000;2015;
0842.0000;4922;0942.0000;0854;1042.0000;5947;1142.0000;5712;
0843.0000;2371;0943.0000;3695;1043.0000;3562;1143.0000;8595;
0844.0000;4116;0944.0000;9082;1044.0000;9575;1144.0000;6671;
0845.0000;4925;0945.0000;2223;1045.0000;2169;1145.0000;8904;
0846.0000;7743;0946.0000;8895;1046.0000;1116;1146.0000;3763;
0847.0000;1779;0947.0000;4672;1047.0000;4780;1147.0000;6506;
0848.0000;6162;0948.0000;1915;1048.0000;9749;1148.0000;6400;
0849.0000;3399;0949.0000;2894;1049.0000;4494;1149.0000;3699;
0850.0000;8002;0950.0000;7384;1050.0000;2527;1150.0000;2237;
0851.0000;4355;0951.0000;3554;1051.0000;4485;1151.0000;3922;
0852.0000;3630;0952.0000;2899;1052.0000;7364;1152.0000;4602;
0853.0000;3140;0953.0000;2853;1053.0000;0730;1153.0000;9272;
0854.0000;2889;0954.0000;6062;1054.0000;3639;1154.0000;2242;
0855.0000;0707;0955.0000;1633;1055.0000;5836;1155.0000;0445;
0856.0000;3326;0956.0000;6128;1056.0000;9932;1156.0000;2003;
0857.0000;4722;0957.0000;9620;1057.0000;3298;1157.0000;4632;
0858.0000;6129;0958.0000;4660;1058.0000;9194;1158.0000;6443;
0859.0000;2450;0959.0000;4920;1059.0000;1992;1159.0000;7107;
0860.0000;6423;0960.0000;3362;1060.0000;7729;1160.0000;5312;
0861.0000;3685;0961.0000;6650;1061.0000;3110;1161.0000;1405;
0862.0000;7843;0962.0000;6929;1062.0000;2613;1162.0000;7358;
0863.0000;5691;0963.0000;7771;1063.0000;5613;1163.0000;9607;
0864.0000;6526;0964.0000;7129;1064.0000;7091;1164.0000;1650;
0865.0000;4510;0965.0000;0920;1065.0000;5288;1165.0000;5524;
0866.0000;9786;0966.0000;5244;1066.0000;6666;1166.0000;7476;
0867.0000;9234;0967.0000;6166;1067.0000;0380;1167.0000;5879;
0868.0000;2471;0968.0000;9193;1068.0000;2642;1168.0000;3494;
0869.0000;6008;0969.0000;1386;1069.0000;7659;1169.0000;1499;
0870.0000;0107;0970.0000;1287;1070.0000;8191;1170.0000;6612;
0871.0000;9753;0971.0000;7131;1071.0000;1654;1171.0000;3047;
0872.0000;0573;0972.0000;3825;1072.0000;0912;1172.0000;9461;
0873.0000;1500;0973.0000;6475;1073.0000;4519;1173.0000;3052;
0874.0000;2634;0974.0000;2346;1074.0000;2112;1174.0000;7947;
0875.0000;1831;0975.0000;6167;1075.0000;7330;1175.0000;2780;
0876.0000;0454;0976.0000;0473;1076.0000;3102;1176.0000;6396;
0877.0000;6968;0977.0000;3191;1077.0000;3960;1177.0000;6737;
0878.0000;3183;0978.0000;3063;1078.0000;5198;1178.0000;9846;
0879.0000;5881;0979.0000;7745;1079.0000;7047;1179.0000;3953;
0880.0000;2993;0980.0000;0179;1080.0000;2727;1180.0000;4144;
0881.0000;4542;0981.0000;4360;1081.0000;9716;1181.0000;1117;
0882.0000;3509;0982.0000;1690;1082.0000;4976;1182.0000;0053;
0883.0000;8026;0983.0000;5179;1083.0000;6767;1183.0000;8892;
0884.0000;0451;0984.0000;4527;1084.0000;6125;1184.0000;4992;
0885.0000;5953;0985.0000;6153;1085.0000;8105;1185.0000;9140;
0886.0000;5849;0986.0000;2703;1086.0000;3538;1186.0000;3266;
0887.0000;5164;0987.0000;5403;1087.0000;1900;1187.0000;2349;
0888.0000;2777;0988.0000;3938;1088.0000;0692;1188.0000;9379;
0889.0000;8048;0989.0000;3446;1089.0000;6412;1189.0000;8755;
0890.0000;0793;0990.0000;6137;1090.0000;0161;1190.0000;1004;
0891.0000;2466;0991.0000;0544;1091.0000;2774;1191.0000;0335;
0892.0000;6447;0992.0000;3421;1092.0000;3169;1192.0000;5823;
0893.0000;5952;0993.0000;2442;1093.0000;8635;1193.0000;4874;
0894.0000;4620;0994.0000;2872;1094.0000;4421;1194.0000;3020;
0895.0000;4075;0995.0000;1261;1095.0000;8392;1195.0000;1402;
0896.0000;6467;0996.0000;9202;1096.0000;9441;1196.0000;9616;
0897.0000;1607;0997.0000;4579;1097.0000;0293;1197.0000;3503;
0898.0000;2591;0998.0000;9773;1098.0000;8918;1198.0000;1937;
0899.0000;8003;0999.0000;6120;1099.0000;8706;1199.0000;3823;
0900.0000;2129;1000.0000;8553;1100.0000;6981;1200.0000;1316;
1201.0000;9637;1301.0000;1668;1401.0000;4064;1501.0000;4873;
1202.0000;7350;1302.0000;8889;1402.0000;0990;1502.0000;9431;
1203.0000;1517;1303.0000;0125;1403.0000;6794;1503.0000;5519;
1204.0000;6964;1304.0000;3106;1404.0000;7941;1504.0000;0270;
1205.0000;0455;1305.0000;6777;1405.0000;9889;1505.0000;7147;
1206.0000;0717;1306.0000;0608;1406.0000;7816;1506.0000;4284;
1207.0000;4248;1307.0000;0599;1407.0000;8236;1507.0000;7741;
1208.0000;4955;1308.0000;4879;1408.0000;0061;1508.0000;8762;
1209.0000;3135;1309.0000;9308;1409.0000;3567;1509.0000;0644;
1210.0000;7184;1310.0000;4819;1410.0000;3262;1510.0000;5634;
1211.0000;5565;1311.0000;4801;1411.0000;9784;1511.0000;9060;
1212.0000;8525;1312.0000;3762;1412.0000;3109;1512.0000;5853;
1213.0000;2021;1313.0000;8919;1413.0000;9454;1513.0000;7446;
1214.0000;5375;1314.0000;6501;1414.0000;7006;1514.0000;6203;
1215.0000;8481;1315.0000;5373;1415.0000;5842;1515.0000;9493;
1216.0000;7551;1316.0000;9815;1416.0000;1542;1516.0000;1321;
1217.0000;3826;1317.0000;9863;1417.0000;1006;1517.0000;0555;
1218.0000;6234;1318.0000;5348;1418.0000;8334;1518.0000;2201;
1219.0000;0446;1319.0000;2249;1419.0000;7273;1519.0000;1989;
1220.0000;6226;1320.0000;6472;1420.0000;9828;1520.0000;3629;
1221.0000;4365;1321.0000;9589;1421.0000;7473;1521.0000;5778;
1222.0000;8538;1322.0000;9124;1422.0000;8582;1522.0000;1783;
1223.0000;8205;1323.0000;9002;1423.0000;2792;1523.0000;2574;
1224.0000;6832;1324.0000;6677;1424.0000;2280;1524.0000;6160;
1225.0000;4188;1325.0000;0525;1425.0000;2316;1525.0000;1893;
1226.0000;8271;1326.0000;3678;1426.0000;5535;1526.0000;3369;
1227.0000;1771;1327.0000;7865;1427.0000;3223;1527.0000;0595;
1228.0000;3402;1328.0000;2659;1428.0000;6536;1528.0000;9357;
1229.0000;9059;1329.0000;5630;1429.0000;3009;1529.0000;9179;
1230.0000;0930;1330.0000;1740;1430.0000;0051;1530.0000;7841;
1231.0000;2045;1331.0000;3917;1431.0000;0162;1531.0000;5617;
1232.0000;5912;1332.0000;1804;1432.0000;4518;1532.0000;0761;
1233.0000;4074;1333.0000;4585;1433.0000;5026;1533.0000;9201;
1234.0000;4422;1334.0000;3655;1434.0000;6219;1534.0000;2044;
1235.0000;4561;1335.0000;2246;1435.0000;4235;1535.0000;0058;
1236.0000;1623;1336.0000;1823;1436.0000;9544;1536.0000;0139;
1237.0000;1017;1337.0000;4704;1437.0000;0340;1537.0000;6231;
1238.0000;6697;1338.0000;5747;1438.0000;3132;1538.0000;4996;
1239.0000;7190;1339.0000;6222;1439.0000;1953;1539.0000;3832;
1240.0000;8789;1340.0000;3175;1440.0000;3354;1540.0000;8549;
1241.0000;9763;1341.0000;5628;1441.0000;0659;1541.0000;6462;
1242.0000;3359;1342.0000;2800;1442.0000;2263;1542.0000;2436;
1243.0000;4308;1343.0000;0152;1443.0000;0677;1543.0000;2680;
1244.0000;8729;1344.0000;2164;1444.0000;8670;1544.0000;7674;
1245.0000;2151;1345.0000;8196;1445.0000;5295;1545.0000;8161;
1246.0000;2321;1346.0000;0303;1446.0000;0976;1546.0000;4645;
1247.0000;3433;1347.0000;2096;1447.0000;6251;1547.0000;1612;
1248.0000;0195;1348.0000;7575;1448.0000;6369;1548.0000;8125;
1249.0000;5589;1349.0000;2587;1449.0000;0099;1549.0000;7451;
1250.0000;5664;1350.0000;7272;1450.0000;4709;1550.0000;8620;
1251.0000;4824;1351.0000;5660;1451.0000;8709;1551.0000;6520;
1252.0000;9296;1352.0000;9917;1452.0000;2933;1552.0000;7503;
1253.0000;4456;1353.0000;3383;1453.0000;1309;1553.0000;9400;
1254.0000;8628;1354.0000;8801;1454.0000;6446;1554.0000;1673;
1255.0000;7294;1355.0000;7035;1455.0000;8318;1555.0000;7021;
1256.0000;5880;1356.0000;4776;1456.0000;8058;1556.0000;4095;
1257.0000;3619;1357.0000;9751;1457.0000;6038;1557.0000;4101;
1258.0000;8763;1358.0000;5559;1458.0000;8197;1558.0000;1999;
1259.0000;4820;1359.0000;3822;1459.0000;0438;1559.0000;1172;
1260.0000;1360;1360.0000;0964;1460.0000;3505;1560.0000;4483;
1261.0000;0547;1361.0000;3300;1461.0000;1476;1561.0000;2874;
1262.0000;4444;1362.0000;8853;1462.0000;9530;1562.0000;8663;
1263.0000;6571;1363.0000;6818;1463.0000;7894;1563.0000;2306;
1264.0000;0140;1364.0000;6054;1464.0000;1896;1564.0000;3608;
1265.0000;7055;1365.0000;7108;1465.0000;0804;1565.0000;0014;
1266.0000;6351;1366.0000;2972;1466.0000;0775;1566.0000;1385;
1267.0000;5829;1367.0000;9298;1467.0000;2414;1567.0000;5238;
1268.0000;9707;1368.0000;4528;1468.0000;1535;1568.0000;6135;
1269.0000;3774;1369.0000;2426;1469.0000;2152;1569.0000;2987;
1270.0000;2583;1370.0000;4362;1470.0000;3602;1570.0000;9718;
1271.0000;4943;1371.0000;1290;1471.0000;8984;1571.0000;6975;
1272.0000;2845;1372.0000;4368;1472.0000;3979;1572.0000;9740;
1273.0000;3323;1373.0000;4650;1473.0000;0080;1573.0000;1281;
1274.0000;5008;1374.0000;7100;1474.0000;3464;1574.0000;7527;
1275.0000;7525;1375.0000;7287;1475.0000;6926;1575.0000;3407;
1276.0000;8723;1376.0000;5284;1476.0000;3384;1576.0000;0664;
1277.0000;6738;1377.0000;0172;1477.0000;1541;1577.0000;5545;
1278.0000;8994;1378.0000;8742;1478.0000;5296;1578.0000;9622;
